id,when,sex,vols,counter
B4760,T3,F,3,1
B4761,T3,F,3,1
B4762,T3,F,3,1
B4763,T3,F,3,1
B4764,T3,F,3,1
B4765,T3,F,3,1
B4766,T3,F,3,1
B4767,T3,F,3,1
B4768,T3,F,3,1
B4769,T3,F,3,1
B4770,T3,F,3,1
B4771,T3,F,3,1
B4772,T3,F,3,1
B4773,T3,F,3,1
B4774,T3,F,3,1
B4775,T3,F,3,1
B4776,T3,F,3,1
B4777,T3,F,3,1
B4778,T3,F,3,1
B4779,T3,F,3,1
B4780,T3,F,3,1
B4781,T3,F,3,1
B4782,T3,F,3,1
B4783,T3,M,3,1
B4784,T3,F,3,1
B4785,T3,F,3,1
B4786,T3,F,3,1
B4787,T3,F,3,1
B4788,T3,F,3,1
B4789,T3,F,3,1
B4790,T3,F,3,1
B4791,T3,F,3,1
B4792,T3,F,3,1
B4793,T3,M,3,1
B4794,T3,M,3,1
B4795,T3,M,3,1
B4796,T3,F,3,1
B4797,T3,F,3,1
B4798,T3,M,3,1
B4799,T3,M,3,1
B4800,T3,M,3,1
B4801,T3,M,3,1
B4802,T3,M,3,1
B4803,T3,F,3,1
B4804,T3,M,3,1
B4805,T3,M,3,1
B4806,T3,M,3,1
B4807,T3,F,3,1
B4808,T3,M,3,1
B4809,T3,F,3,1
B4810,T3,F,3,1
B4811,T3,F,3,1
B4812,T3,F,3,1
B4813,T3,F,3,1
B4814,T3,F,3,1
B4815,T3,M,3,1
B4816,T3,F,3,1
B4817,T3,U,3,1
B4818,T3,M,3,1
B4819,T3,M,3,1
B4820,T3,F,3,1
B4821,T3,F,3,1
B4822,T3,F,3,1
B4823,T3,M,3,1
B4824,T3,F,3,1
B4825,T3,F,3,1
B4826,T3,F,3,1
B4827,T3,F,3,1
B4828,T3,F,3,1
B4829,T3,F,3,1
B4830,T3,M,3,1
B4831,T3,M,3,1
B4832,T3,F,3,1
B4833,T3,F,3,1
B4834,T3,F,3,1
B4835,T3,M,3,1
B4836,T3,M,3,1
B4837,T3,F,3,1
B4838,T3,F,3,1
B4839,T3,M,3,1
B4840,T3,M,3,1
B4841,T3,F,3,1
B4842,T3,F,3,1
B4843,T3,F,3,1
B4844,T3,M,3,1
B4845,T3,U,3,1
B4846,T3,F,3,1
B4847,T3,M,3,1
B4848,T3,M,3,1
B4849,T3,M,3,1
B4850,T3,M,3,1
B4851,T3,M,3,1
B4852,T3,F,3,1
B4853,T3,F,3,1
B4854,T3,F,3,1
B4855,T3,F,3,1
B4856,T3,F,3,1
B4857,T3,F,3,1
B4858,T3,F,3,1
B4859,T3,F,3,1
B4860,T3,F,3,1
B4861,T3,F,3,1
B4862,T3,F,3,1
B4863,T3,F,3,1
B4864,T3,M,3,1
B4865,T3,M,3,1
B4866,T3,U,3,1
B4867,T3,U,3,1
B4868,T3,F,3,1
B4869,T3,F,3,1
B4870,T3,F,3,1
B4871,T3,F,3,1
B4872,T3,F,3,1
B4873,T3,M,3,1
B4874,T3,M,3,1
B4875,T3,M,3,1
B4876,T3,M,3,1
B4877,T3,M,3,1
B4878,T3,M,3,1
B4879,T3,F,3,1
B4880,T3,M,3,1
B4881,T3,F,3,1
B4882,T3,M,3,1
B4883,T3,U,3,1
B4884,T3,F,3,1
B4885,T3,M,3,1
B4886,T3,F,3,1
B4887,T3,M,3,1
B4888,T3,F,3,1
B4889,T3,F,3,1
B4890,T3,M,3,1
B4891,T3,F,3,1
B4892,T3,M,3,1
B4893,T3,M,3,1
B4894,T3,M,3,1
B4895,T3,M,3,1
B4896,T3,M,3,1
B4897,T3,M,3,1
B4898,T3,M,3,1
B4899,T3,M,3,1
B4900,T3,M,3,1
B4901,T3,F,3,1
B4902,T3,F,3,1
B4903,T3,F,3,1
B4904,T3,U,3,1
B4905,T3,M,3,1
B4906,T3,U,3,1
B4907,T3,U,3,1
B4908,T3,M,3,1
B4909,T3,U,3,1
B4910,T3,M,3,1
B4911,T3,M,3,1
B4912,T3,U,3,1
B4913,T3,M,3,1
B4914,T3,M,3,1
B4915,T3,F,3,1
B4916,T3,F,3,1
B4917,T3,F,3,1
B4918,T3,U,3,1
B4919,T3,F,3,1
B4920,T3,F,3,1
B4921,T3,F,3,1
B4922,T3,F,3,1
B4923,T3,M,3,1
B4924,T3,F,3,1
B4925,T3,F,3,1
B4926,T3,F,3,1
B4927,T3,M,3,1
B4928,T3,F,3,1
B4929,T3,F,3,1
B4930,T3,M,3,1
B4931,T3,M,3,1
B4932,T3,M,3,1
B4933,T3,M,3,1
B4934,T3,M,3,1
B4935,T3,M,3,1
B4936,T3,U,3,1
B4937,T3,M,3,1
B4938,T3,M,3,1
B4939,T3,M,3,1
B4940,T3,M,3,1
B4941,T3,M,3,1
B4942,T3,M,3,1
B4943,T3,M,3,1
B4944,T3,M,3,1
B4945,T3,U,3,1
B4946,T3,F,3,1
B4947,T3,F,3,1
B4948,T3,M,3,1
B4949,T3,F,3,1
B4950,T3,F,3,1
B4951,T3,M,3,1
B4952,T3,M,3,1
B4953,T3,F,3,1
B4954,T3,F,3,1
B4955,T3,M,3,1
B4956,T3,M,3,1
B4957,T3,M,3,1
B4958,T3,M,3,1
B4959,T3,F,3,1
B4960,T3,M,3,1
B4961,T3,M,3,1
B4962,T3,F,3,1
B4963,T3,F,3,1
B4964,T3,F,3,1
B4965,T3,F,3,1
B4966,T3,M,3,1
B4967,T3,F,3,1
B4968,T3,F,3,1
B4969,T3,F,3,1
B4970,T3,F,3,1
B4971,T3,F,3,1
B4972,T3,F,3,1
B4973,T3,F,3,1
B4974,T3,M,3,1
B4975,T3,M,3,1
B4976,T3,M,3,1
B4977,T3,M,3,1
B4978,T3,M,3,1
B4979,T3,M,3,1
B4980,T3,F,3,1
B4981,T3,F,3,1
B4982,T3,F,3,1
B4983,T3,F,3,1
B4984,T3,M,3,1
B4985,T3,F,3,1
B4986,T3,F,3,1
B4987,T3,M,3,1
B4988,T3,M,3,1
B4989,T3,F,3,1
B4990,T3,M,3,1
B4991,T3,M,3,1
B4992,T3,F,3,1
B4993,T3,F,3,1
B4994,T3,F,3,1
B4995,T3,M,3,1
B4996,T3,M,3,1
B4997,T3,M,3,1
B4998,T3,F,3,1
B4999,T3,F,3,1
B5000,T3,F,3,1
B5001,T3,F,3,1
B5002,T3,F,3,1
B5003,T3,M,3,1
B5004,T3,F,3,1
B5005,T3,F,3,1
B5006,T3,F,3,1
B5007,T3,M,3,1
B5008,T3,F,3,1
B5009,T3,M,3,1
B5010,T3,F,3,1
B5011,T3,F,3,1
B5012,T3,F,3,1
B5013,T3,F,3,1
B5014,T3,F,3,1
B5015,T3,M,3,1
B5016,T3,U,3,1
B5017,T3,F,3,1
B5018,T3,U,3,1
B5019,T3,F,3,1
B5020,T3,M,3,1
B5021,T3,M,3,1
B5022,T3,F,3,1
B5023,T3,M,3,1
B5024,T3,M,3,1
B5025,T3,M,3,1
B5026,T3,M,3,1
B5027,T3,F,3,1
B5028,T3,U,3,1
B5029,T3,F,3,1
B5030,T3,M,3,1
B5031,T3,F,3,1
B5032,T3,M,3,1
B5033,T3,M,3,1
B5034,T3,F,3,1
B5035,T2,M,3,1
B5036,T2,F,3,1
B5037,T2,U,3,1
B5038,T2,M,3,1
B5039,T2,M,3,1
B5040,T2,M,3,1
B5041,T2,M,3,1
B5042,T2,M,3,1
B5043,T2,M,3,1
B5044,T3,U,3,1
B5045,T2,F,3,1
B5046,T3,F,3,1
B5047,T3,M,3,1
B5048,T3,M,3,1
B5049,T3,M,3,1
B5050,T3,M,3,1
B5051,T3,M,3,1
B5052,T3,M,3,1
B5053,T2,F,3,1
B5054,T2,F,3,1
B5055,T2,M,3,1
B5056,T2,M,3,1
B5057,T2,M,3,1
B5058,T2,M,3,1
B5059,T2,F,3,1
B5060,T2,F,3,1
B5061,T2,F,3,1
B5062,T2,F,3,1
B5063,T2,M,3,1
B5064,T2,M,3,1
B5065,T2,F,3,1
B5066,T2,F,3,1
B5067,T2,M,3,1
B5068,T2,M,3,1
B5069,T2,M,3,1
B5070,T2,F,3,1
B5071,T2,F,3,1
B5072,T2,F,3,1
B5073,T2,M,3,1
B5074,T2,F,3,1
B5075,T2,M,3,1
B5076,T2,M,3,1
B5077,T2,F,3,1
B5078,T2,M,3,1
B5079,T2,U,3,1
B5080,T2,M,3,1
B5081,T2,M,3,1
B5082,T2,F,3,1
B5083,T2,M,3,1
B5084,T2,U,3,1
B5085,T2,M,3,1
B5086,T3,M,3,1
B5087,T2,U,3,1
B5088,T2,F,3,1
B5089,T2,F,3,1
B5090,T2,F,3,1
B5091,T2,U,3,1
B5092,T2,F,3,1
B5093,T2,M,3,1
B5094,T2,F,3,1
B5095,T2,M,3,1
B5096,T2,M,3,1
B5097,T2,M,3,1
B5098,T2,F,3,1
B5099,T2,F,3,1
B5100,T2,F,3,1
B5101,T2,M,3,1
B5102,T2,F,3,1
B5103,T2,F,3,1
B5104,T2,U,3,1
B5105,T2,M,3,1
B5106,T2,F,3,1
B5107,T2,F,3,1
B5108,T2,M,3,1
B5109,T2,F,3,1
B5110,T2,M,3,1
B5111,T2,M,3,1
B5112,T2,M,3,1
B5113,T2,F,3,1
B5114,T2,M,3,1
B5115,T2,F,3,1
B5116,T2,M,3,1
B5117,T2,M,3,1
B5118,T2,M,3,1
B5119,T2,M,3,1
B5120,T2,M,3,1
B5121,T2,M,3,1
B5122,T2,M,3,1
B5123,T2,M,3,1
B5124,T2,M,3,1
B5125,T2,F,3,1
B5126,T2,M,3,1
B5127,T2,M,3,1
B5128,T2,F,3,1
B5129,T2,F,3,1
B5130,T2,M,3,1
B5131,T2,F,3,1
B5132,T2,F,3,1
B5133,T2,F,3,1
B5134,T2,U,3,1
B5135,T2,F,3,1
B5136,T2,F,3,1
B5137,T2,M,3,1
B5138,T2,U,3,1
B5139,T2,F,3,1
B5140,T2,F,3,1
B5141,T2,U,3,1
B5142,T2,M,3,1
B5143,T2,M,3,1
B5144,T2,F,3,1
B5145,T2,M,3,1
B5146,T2,M,3,1
B5147,T2,F,3,1
B5148,T2,F,3,1
B5149,T2,F,3,1
B5150,T2,M,3,1
B5151,T2,F,3,1
B5152,T2,U,3,1
B5153,T2,F,3,1
B5154,T2,F,3,1
B5155,T2,M,3,1
B5156,T2,F,3,1
B5157,T2,M,3,1
B5158,T2,U,3,1
B5159,T2,U,3,1
B5160,T2,M,3,1
B5161,T2,F,3,1
B5162,T2,U,3,1
B5163,T2,M,3,1
B5164,T2,M,3,1
B5165,T2,U,3,1
B5166,T2,F,3,1
B5167,T2,M,3,1
B5168,T2,F,3,1
B5169,T2,F,3,1
B5170,T2,F,3,1
B5171,T2,M,3,1
B5172,T2,M,3,1
B5173,T2,M,3,1
B5174,T2,F,3,1
B5175,T3,F,3,1
B5176,T3,F,3,1
B5177,T3,U,3,1
B5178,T3,M,3,1
B5179,T3,F,3,1
B5180,T3,F,3,1
B5181,T3,M,3,1
B5183,T2,F,3,1
B5184,T2,F,3,1
B5185,T2,U,3,1
B5186,T2,M,3,1
B5187,T2,U,3,1
B5188,T2,M,3,1
B5189,T2,U,3,1
B5190,T2,U,3,1
B5191,T2,U,3,1
B5192,T3,M,3,1
B5193,T3,F,3,1
B5194,T3,F,3,1
B5195,T3,M,3,1
B5196,T3,F,3,1
B5197,T3,F,3,1
B5198,T3,F,3,1
B5199,T3,F,3,1
B5200,T3,F,3,1
B5201,T3,F,3,1
B5202,T3,M,3,1
B5203,T2,M,3,1
B5204,T2,M,3,1
B5205,T2,F,3,1
B5206,T2,F,3,1
B5207,T2,F,3,1
B5208,T2,M,3,1
B5209,T2,M,3,1
B5210,T2,M,3,1
B5211,T2,F,3,1
B5212,T2,F,3,1
B5213,T2,U,3,1
B5214,T2,M,3,1
B5215,T2,M,3,1
B5216,T2,F,3,1
B5217,T2,M,3,1
B5218,T2,M,3,1
B5219,T2,M,3,1
B5220,T2,M,3,1
B5221,T2,F,3,1
B5222,T2,M,3,1
B5223,T2,M,3,1
B5224,T2,F,3,1
B5225,T2,F,3,1
B5226,T2,M,3,1
B5227,T2,F,3,1
B5228,T2,F,3,1
B5229,T2,F,3,1
B5230,T2,F,3,1
B5231,T3,M,3,1
B5232,T3,F,3,1
B5233,T2,M,3,1
B5234,T3,M,3,1
B5235,T2,M,3,1
B5236,T3,M,3,1
B5237,T3,F,3,1
B5238,T3,F,3,1
B5239,T1,F,3,1
B5240,T3,M,3,1
B5241,T3,M,3,1
B5242,T3,F,3,1
B5243,T1,M,3,1
B5244,T3,M,3,1
B5245,T3,F,3,1
B5246,T2,M,3,1
B5247,T2,M,3,1
B5248,T2,F,3,1
B5249,T1,M,3,1
B5250,T1,F,3,1
B5251,T1,M,3,1
B5252,T1,M,3,1
B5253,T1,U,3,1
B5254,T1,M,3,1
B5255,T1,M,3,1
B5256,T1,U,3,1
B5257,T1,M,3,1
B5258,T1,M,3,1
B5260,T1,M,3,1
B5261,T1,F,3,1
B5262,T1,M,3,1
B5263,T1,F,3,1
B5264,T1,M,3,1
B5265,T1,M,3,1
B5266,T1,M,3,1
B5267,T1,M,3,1
B5268,T1,M,3,1
B5269,T1,F,3,1
B5270,T1,M,3,1
B5271,T1,F,3,1
B5272,T1,M,3,1
B5273,T1,M,3,1
B5274,T1,F,3,1
B5275,T1,U,3,1
B5276,T1,F,3,1
B5277,T1,F,3,1
B5278,T1,F,3,1
B5279,T1,F,3,1
B5280,T1,M,3,1
B5281,T1,M,3,1
B5282,T1,M,3,1
B5283,T1,F,3,1
B5284,T1,U,3,1
B5285,T1,M,3,1
B5286,T1,M,3,1
B5287,T1,M,3,1
B5288,T1,F,3,1
B5289,T1,M,3,1
B5290,T1,U,3,1
B5291,T3,F,3,1
B5292,T3,F,3,1
B5293,T3,F,3,1
B5294,T3,M,3,1
B5295,T3,M,3,1
B5296,T3,M,3,1
B5297,T3,U,3,1
B5298,T3,M,3,1
B5299,T3,M,3,1
B5300,T3,U,3,1
B5301,T3,M,3,1
B5302,T3,M,3,1
B5303,T3,F,3,1
B5304,T3,F,3,1
B5305,T3,M,3,1
B5306,T3,M,3,1
B5307,T3,F,3,1
B5308,T3,F,3,1
B5309,T3,M,3,1
B5310,T3,F,3,1
B5311,T3,M,3,1
B5312,T3,M,3,1
B5313,T3,F,3,1
B5315,T3,F,3,1
B5316,T3,F,3,1
B5317,T3,M,3,1
B5318,T3,F,3,1
B5319,T3,F,3,1
B5320,T3,F,3,1
B5321,T3,F,3,1
B5322,T3,F,3,1
B5323,T3,M,3,1
B5324,T3,F,3,1
B5325,T3,F,3,1
B5326,T3,M,3,1
B5327,T3,F,3,1
B5328,T3,F,3,1
B5329,T3,M,3,1
B5330,T1,F,3,1
B5331,T1,M,3,1
B5332,T1,M,3,1
B5333,T1,F,3,1
B5334,T1,M,3,1
B5335,T1,M,3,1
B5336,T1,F,3,1
B5338,T1,F,3,1
B5339,T1,F,3,1
B5340,T1,M,3,1
B5341,T1,U,3,1
B5342,T1,F,3,1
B5343,T1,M,3,1
B5344,T1,U,3,1
B5345,T1,U,3,1
B5346,T1,F,3,1
B5347,T1,M,3,1
B5348,T1,M,3,1
B5349,T1,F,3,1
B5350,T1,M,3,1
B5351,T1,F,3,1
B5352,T1,U,3,1
B5353,T1,M,3,1
B5354,T1,M,3,1
B5355,T1,F,3,1
B5356,T1,F,3,1
B5357,T2,U,2,1
B5358,T2,U,2,1
B5359,T2,U,2,1
B5360,T2,U,2,1
B5361,T2,U,2,1
B5362,T2,U,2,1
B5363,T2,F,2,1
B5364,T2,U,2,1
B5365,T2,U,2,1
B5366,T2,U,2,1
B5367,T2,U,2,1
B5368,T2,U,2,1
B5369,T2,U,2,1
B5370,T2,U,2,1
B5371,T2,U,2,1
B5372,T2,U,2,1
B5373,T2,U,4,1
B5374,T2,U,2,1
B5375,T2,U,2,1
B5376,T2,U,2,1
B5377,T2,M,2,1
B5378,T2,M,2,1
B5379,T2,M,2,1
B5380,T2,F,2,1
B5381,T2,M,2,1
B5382,T2,M,2,1
B5383,T2,F,2,1
B5384,T2,M,2,1
B5385,T2,M,2,1
B5386,T2,F,2,1
B5387,T2,F,2,1
B5389,T2,F,2,1
B5390,T2,F,2,1
B5391,T2,F,2,1
B5392,T2,F,2,1
B5393,T2,F,2,1
B5394,T2,F,2,1
B5395,T2,F,2,1
B5396,T2,F,2,1
B5397,T2,F,2,1
B5398,T2,M,2,1
B5399,T2,M,2,1
B5400,T2,M,2,1
B5401,T2,F,2,1
B5402,T2,F,2,1
B5403,T2,M,2,1
B5404,T2,M,2,1
B5405,T2,M,2,1
B5406,T2,M,2,1
B5407,T2,M,2,1
B5408,T2,M,2,1
B5409,T2,M,2,1
B5410,T2,M,2,1
B5411,T2,M,2,1
B5412,T2,M,2,1
B5413,T2,F,2,1
B5414,T2,F,2,1
B5415,T2,F,2,1
B5416,T2,F,2,1
B5417,T2,F,2,1
B5418,T2,F,2,1
B5419,T2,F,2,1
B5420,T2,F,2,1
B5421,T2,F,2,1
B5422,T2,M,2,1
B5423,T2,F,2,1
B5424,T2,F,2,1
B5425,T2,M,2,1
B5426,T2,F,2,1
B5427,T2,F,2,1
B5428,T2,F,2,1
B5429,T2,F,4,1
B5430,T2,M,2,1
B5431,T2,M,2,1
B5432,T2,M,2,1
B5433,T2,M,2,1
B5434,T2,M,2,1
B5435,T2,M,2,1
B5436,T2,F,2,1
B5437,T2,M,2,1
B5438,T2,M,2,1
B5439,T2,M,2,1
B5440,T2,M,2,1
B5441,T2,M,2,1
B5442,T2,M,2,1
B5443,T2,M,2,1
B5444,T2,F,2,1
B5445,T2,M,2,1
B5446,T2,M,2,1
B5447,T2,M,2,1
B5448,T2,M,2,1
B5449,T2,M,2,1
B5452,T2,F,2,1
B5453,T2,F,2,1
B5454,T2,M,2,1
B5455,T2,M,2,1
B5456,T2,M,2,1
B5457,T2,U,2,1
B5458,T2,M,2,1
B5459,T2,M,2,1
B5460,T2,M,2,1
B5461,T2,F,2,1
B5462,T2,F,2,1
B5463,T2,F,2,1
B5464,T2,F,2,1
B5465,T2,M,2,1
B5466,T2,M,2,1
B5467,T2,F,2,1
B5468,T2,F,2,1
B5469,T2,F,2,1
B5470,T2,F,2,1
B5471,T2,F,2,1
B5472,T2,F,2,1
B5473,T2,F,2,1
B5474,T2,M,2,1
B5475,T2,F,2,1
B5476,T2,M,2,1
B5477,T2,M,2,1
B5478,T2,M,2,1
B5479,T2,M,2,1
B5480,T2,F,2,1
B5481,T2,M,2,1
B5482,T2,F,2,1
B5483,T2,M,2,1
B5484,T2,M,2,1
B5485,T2,M,2,1
B5486,T2,F,2,1
B5487,T2,M,2,1
B5488,T2,M,2,1
B5489,T2,M,2,1
B5490,T2,M,2,1
B5491,T2,M,2,1
B5492,T2,M,2,1
B5493,T2,M,2,1
B5494,T2,M,2,1
B5495,T2,M,2,1
B5496,T2,M,2,1
B5497,T2,M,2,1
B5498,T2,M,2,1
B5499,T2,M,2,1
B5500,T2,M,2,1
B5501,T2,M,2,1
B5502,T2,M,2,1
B5503,T2,M,2,1
B5504,T2,F,2,1
B5505,T2,M,2,1
B5506,T2,F,2,1
B5507,T2,F,2,1
B5508,T2,F,2,1
B5509,T2,M,2,1
B5510,T2,F,2,1
B5511,T2,M,2,1
B5512,T2,M,2,1
B5513,T2,M,2,1
B5514,T2,M,2,1
B5515,T2,F,2,1
B5516,T2,M,2,1
B5517,T2,F,2,1
B5518,T2,F,2,1
B5519,T2,F,2,1
B5520,T2,F,2,1
B5521,T2,F,2,1
B5522,T2,F,2,1
B5523,T2,M,2,1
B5524,T2,F,2,1
B5525,T2,M,2,1
B5526,T2,U,2,1
B5527,T2,U,2,1
B5528,T2,F,2,1
B5529,T2,M,2,1
B5530,T2,M,2,1
B5531,T2,M,3,1
B5532,T2,M,3,1
B5533,T2,M,2,1
B5534,T2,M,2,1
B5535,T2,F,2,1
B5536,T2,F,2,1
B5537,T2,F,2,1
B5538,T2,F,2,1
B5539,T2,F,2,1
B5540,T2,F,2,1
B5541,T2,F,2,1
B5542,T2,M,2,1
B5543,T2,M,2,1
B5544,T2,F,2,1
B5545,T2,F,2,1
B5546,T2,M,2,1
B5547,T2,F,2,1
B5548,T2,M,2,1
B5549,T2,M,2,1
B5550,T2,M,2,1
B5551,T2,F,2,1
B5552,T2,M,2,1
B5553,T2,M,2,1
B5555,T2,M,2,1
B5556,T2,F,2,1
B5557,T2,M,2,1
B5558,T2,F,2,1
B5559,T2,F,2,1
B5560,T2,F,2,1
B5561,T2,M,2,1
B5562,T2,M,2,1
B5563,T2,M,2,1
B5564,T2,M,2,1
B5565,T2,M,2,1
B5566,T2,U,2,1
B5567,T2,F,2,1
B5568,T2,M,2,1
B5569,T2,M,2,1
B5570,T2,F,2,1
B5571,T2,M,2,1
B5572,T2,F,2,1
B5573,T2,M,2,1
B5574,T2,M,2,1
B5575,T2,U,2,1
B5576,T2,M,2,1
B5577,T2,U,2,1
B5578,T2,M,2,1
B5579,T2,F,2,1
B5580,T2,F,2,1
B5581,T2,F,2,1
B5582,T2,F,2,1
B5583,T2,U,2,1
B5584,T2,U,2,1
B5585,T2,U,2,1
B5586,T2,F,2,1
B5587,T2,U,2,1
B5588,T2,F,2,1
B5589,T2,M,2,1
B5590,T2,F,2,1
B5591,T2,F,2,1
B5592,T2,F,2,1
B5593,T2,U,2,1
B5594,T2,M,2,1
B5595,T2,M,2,1
B5596,T2,M,2,1
B5597,T2,M,2,1
B5598,T2,U,2,1
B5599,T2,F,2,1
B5601,T2,F,2,1
B5602,T2,F,2,1
B5603,T2,F,2,1
B5604,T2,F,2,1
B5605,T2,F,2,1
B5606,T2,F,2,1
B5607,T2,M,2,1
B5608,T2,M,3,1
B5609,T2,M,2,1
B5610,T2,U,2,1
B5611,T2,F,2,1
B5612,T2,M,2,1
B5613,T2,M,2,1
B5614,T2,M,2,1
B5615,T2,M,2,1
B5616,T2,M,2,1
B5617,T2,U,2,1
B5618,T2,M,2,1
B5619,T2,F,2,1
B5620,T2,F,2,1
B5621,T2,M,2,1
B5622,T2,M,2,1
B5623,T2,F,2,1
B5624,T2,M,2,1
B5625,T2,M,2,1
B5626,T2,M,2,1
B5627,T2,F,2,1
B5628,T2,F,2,1
B5630,T2,F,2,1
B5631,T2,U,2,1
B5632,T2,M,2,1
B5633,T2,F,2,1
B5634,T2,M,2,1
B5635,T2,U,2,1
B5636,T2,U,2,1
B5637,T2,M,2,1
B5638,T2,M,2,1
B5639,T2,U,2,1
B5640,T2,M,2,1
B5641,T2,U,2,1
B5642,T2,M,2,1
B5643,T2,M,2,1
B5644,T2,M,2,1
B5645,T2,M,2,1
B5646,T2,F,2,1
B5647,T2,F,2,1
B5648,T2,F,2,1
B5649,T2,F,2,1
B5650,T2,M,2,1
B5651,T2,M,2,1
B5652,T2,F,4,1
B5653,T2,M,2,1
B5654,T2,M,2,1
B5655,T2,F,2,1
B5656,T2,M,2,1
B5657,T2,F,2,1
B5658,T2,F,2,1
B5659,T2,F,2,1
B5660,T2,M,2,1
B5661,T2,F,2,1
B5662,T2,U,2,1
B5663,T2,F,2,1
B5664,T2,M,2,1
B5665,T2,M,2,1
B5666,T2,M,2,1
B5667,T2,F,2,1
B5668,T2,M,2,1
B5669,T2,F,2,1
B5670,T2,F,2,1
B5671,T2,M,2,1
B5672,T2,M,2,1
B5673,T2,U,2,1
B5674,T2,M,2,1
B5675,T2,M,2,1
B5676,T2,M,2,1
B5677,T2,M,2,1
B5678,T2,M,2,1
B5679,T2,M,2,1
B5680,T2,F,3,1
B5681,T2,M,2,1
B5682,T2,M,2,1
B5683,T2,M,2,1
B5684,T2,M,2,1
B5685,T2,M,2,1
B5686,T2,F,2,1
B5687,T2,F,2,1
B5688,T2,M,2,1
B5689,T2,M,2,1
B5690,T2,U,2,1
B5691,T2,U,2,1
B5692,T2,M,2,1
B5693,T2,M,2,1
B5694,T2,M,2,1
B5695,T2,M,2,1
B5696,T2,F,2,1
B5697,T2,U,2,1
B5698,T2,M,2,1
B5699,T2,F,2,1
B5700,T2,F,2,1
B5701,T2,M,2,1
B5702,T2,F,2,1
B5703,T2,M,2,1
B5704,T2,U,2,1
B5705,T2,F,2,1
B5706,T2,U,2,1
B5707,T2,U,2,1
B5708,T2,U,2,1
B5709,T2,U,2,1
B5710,T2,U,2,1
B5711,T2,U,2,1
B5712,T2,U,2,1
B5713,T2,U,2,1
B5714,T3,U,2,1
B5715,T2,U,2,1
B5716,T2,F,2,1
B5717,T2,F,2,1
B5719,T2,M,2,1
B5720,T2,M,2,1
B5721,T2,M,2,1
B5722,T2,F,2,1
B5723,T2,F,2,1
B5724,T2,F,2,1
B5725,T2,M,2,1
B5726,T2,M,2,1
B5727,T2,M,2,1
B5728,T2,M,2,1
B5729,T2,M,2,1
B5730,T2,F,2,1
B5731,T2,M,2,1
B5732,T2,M,2,1
B5733,T2,M,2,1
B5734,T2,F,2,1
B5735,T2,F,2,1
B5736,T2,F,2,1
B5737,T2,F,2,1
B5738,T2,F,2,1
B5739,T2,M,2,1
B5740,T2,M,2,1
B5741,T2,M,2,1
B5742,T3,F,2,1
B5743,T2,F,2,1
B5744,T2,F,2,1
B5745,T2,F,4,1
B5746,T2,M,2,1
B5747,T3,M,2,1
B5748,T2,M,2,1
B5749,T2,M,2,1
B5750,T2,M,2,1
B5751,T2,M,2,1
B5752,T2,M,2,1
B5754,T2,M,2,1
B5755,T2,M,2,1
B5756,T2,M,2,1
B5757,T2,M,2,1
B5758,T2,F,2,1
B5759,T2,M,2,1
B5760,T2,F,2,1
B5761,T2,M,2,1
B5762,T3,M,2,1
B5763,T2,F,2,1
B5764,T3,F,2,1
B5765,T2,F,2,1
B5766,T2,F,2,1
B5767,T2,F,2,1
B5768,T2,M,2,1
B5769,T2,F,2,1
B5770,T2,M,2,1
B5771,T2,M,2,1
B5773,T2,M,2,1
B5774,T2,M,2,1
B5775,T2,F,2,1
B5776,T2,F,2,1
B5777,T2,M,2,1
B5778,T2,M,2,1
B5779,T2,M,2,1
B5780,T2,M,4,1
B5781,T2,M,2,1
B5782,T2,M,2,1
B5783,T2,M,2,1
B5784,T2,F,2,1
B5785,T2,F,2,1
B5786,T3,F,2,1
B5787,T2,F,2,1
B5788,T2,F,2,1
B5789,T2,F,2,1
B5790,T3,M,2,1
B5791,T2,M,2,1
B5792,T3,F,2,1
B5793,T2,F,2,1
B5794,T2,F,2,1
B5795,T2,F,2,1
B5796,T2,F,2,1
B5797,T2,F,2,1
B5798,T3,F,2,1
B5799,T3,M,2,1
B5800,T2,M,2,1
B5801,T2,F,2,1
B5802,T2,F,2,1
B5803,T3,M,2,1
B5804,T2,M,2,1
B5805,T3,M,2,1
B5806,T2,F,2,1
B5807,T2,M,2,1
B5808,T2,M,2,1
B5809,T3,M,2,1
B5810,T2,F,4,1
B5811,T2,M,2,1
B5812,T3,M,2,1
B5813,T2,M,2,1
B5814,T2,M,2,1
B5816,T3,M,2,1
B5817,T3,M,2,1
B5818,T2,M,2,1
B5819,T2,F,2,1
B5820,T2,F,2,1
B5821,T3,F,2,1
B5822,T2,M,2,1
B5823,T2,F,2,1
B5824,T2,F,2,1
B5825,T2,F,2,1
B5826,T2,F,2,1
B5827,T2,F,2,1
B5828,T2,F,2,1
B5829,T2,F,2,1
B5830,T2,F,2,1
B5831,T2,M,2,1
B5832,T2,F,2,1
B5833,T2,F,2,1
B5834,T2,M,2,1
B5835,T2,F,2,1
B5836,T2,F,2,1
B5837,T2,F,2,1
B5838,T2,F,2,1
B5839,T2,F,2,1
B5840,T2,F,2,1
B5841,T2,F,2,1
B5842,T3,M,2,1
B5843,T2,M,2,1
B5844,T2,F,2,1
B5845,T2,F,2,1
B5846,T2,F,2,1
B5847,T3,F,2,1
B5848,T2,F,2,1
