genre_name	title_id
Unfinished Serializations	5436
Penguin Classics (2016)	5436
Oxford World's Classics (2017)	5436
Sensation Novel	5439
Sensation Novel	5441
Sensation Novel	5444
Bigamy Novel	5445
Sensation Novel	5445
Sensation Novel	5452
Sensation Novel	5454
Sensation Novel	5455
Sensation Novel	5464
Sensation Novel	5465
Historical Novel: 18th Century	5467
Sensation Novel	5470
Broadview Editions (2017)	5470
Sensation Novel	5474
Short Stories	5475
Nautical Novel	5479
Sensation Novel	5482
Factory Novel	5483
Short Stories	5485
University Novel	5487
Oxford World's Classics (2017)	5491
Palliser Novels	5492
Penguin Classics (2016)	5492
Oxford World's Classics (2017)	5492
Chronicles of Barsetshire	5495
Penguin Classics (2016)	5495
Oxford World's Classics (2017)	5495
Chronicles of Barsetshire	5496
Penguin Classics (2016)	5496
Oxford World's Classics (2017)	5496
Sensation Novel	5497
Penguin Classics (2016)	5497
Oxford World's Classics (2017)	5497
Detective Fiction	5497
Palliser Novels	5498
Political Novel	5498
Oxford World's Classics (2017)	5498
Sensation Novel	5506
School Novel	5507
Sensation Novel	5508
Bigamy Novel	5508
Sensation Novel	5512
Sensation Novel	5513
Australian Novel	5514
Bigamy Novel	5515
Character: Author	5515
Short Stories	5517
Sensation Novel	5518
Sensation Novel	5524
Character: Fallen Woman	5524
Science Fiction	5529
Nautical Novel	5531
Historical Novel: 17th Century	5532
Historical Novel: Classical	5533
Sensation Novel	5536
Sensation Novel	5538
Character: Author	5540
Broadview Editions (2017)	5540
Sensation Novel	5541
Historical Novel: Medieval	5541
Penguin Classics (2016)	5543
Oxford World's Classics (2017)	5543
Historical Novel: 19th Century	5545
Historical Novel: Medieval	5550
Sensation Novel	5551
Silver-Fork Novel	5551
Sensation Novel	5556
Indian Novel	5559
Indian Novel	5559
Historical Novel: 18th Century	5562
Sensation Novel	5563
University Novel	5565
Sensation Novel	5568
Sensation Novel	5569
Sensation Novel	5572
Sensation Novel	5573
Sensation Novel	5583
Sensation Novel	5586
School Novel	5589
Historical Novel: Elizabethan	5594
Sensation Novel	5596
Sensation Novel	5601
Sensation Novel	5604
Sensation Novel	5615
Sensation Novel	5618
Sensation Novel	5624
Bigamy Novel	5624
Historical Novel: Elizabethan	5627
Sensation Novel	5628
Bigamy Novel	5628
Indian Novel	5634
Sensation Novel	5635
Sensation Novel	5640
Character: Suicide	5640
Sensation Novel	5648
Four-Volume Novel	5652
Historical Novel: Elizabethan	5652
Sensation Novel	5657
Sensation Novel	5660
Bigamy Novel	5661
Sensation Novel	5662
Character: Governess	5663
Character: Doctor	5663
Indian Novel	5665
Nautical Novel	5665
Sensation Novel	5667
Sensation Novel	5668
University Novel	5671
School Novel	5671
Sensation Novel	5671
Sensation Novel	5676
Bigamy Novel	5678
Sensation Novel	5678
Sensation Novel	5679
Sensation Novel	5686
Sensation Novel	5699
Sensation Novel	5702
Sensation Novel	5706
Sensation Novel	5714
Bigamy Novel	5714
Sensation Novel	5725
Sensation Novel	5726
Bigamy Novel	5727
Sensation Novel	5728
Short Stories	5729
Short Stories	5732
Sensation Novel	5733
Sensation Novel	5736
Bigamy Novel	5736
Character: Author	5740
Penguin Classics (2016)	5740
Penguin Classics (2016)	5741
Oxford World's Classics (2017)	5741
Sensation Novel	5743
Four-Volume Novel	5745
Penguin Classics (2016)	5745
Oxford World's Classics (2017)	5745
Character: Musician	5745
Jewish Novel	5745
Sensation Novel	5748
Sensation Novel	5749
Sensation Novel	5752
Short Stories	5757
Character: Artist	5764
Character: Author	5764
Bigamy Novel	5768
Short Stories	5769
Sensation Novel	5770
Nautical Novel	5771
Oxford World's Classics (2017)	5777
Sensation Novel	5778
Sensation Novel	5779
Oxford World's Classics (2017)	5779
Bigamy Novel	5779
Four-Volume Novel	5780
Palliser Novels	5780
Political Novel	5780
Penguin Classics (2016)	5780
Oxford World's Classics (2017)	5780
Palliser Novels	5781
Sensation Novel	5781
Penguin Classics (2016)	5781
Oxford World's Classics (2017)	5781
Character: Suicide	5782
Character: Author	5782
Penguin Classics (2016)	5782
Broadview Editions (2017)	5782
Oxford World's Classics (2017)	5782
Short Stories	5783
Sensation Novel	5790
Short Stories	5791
Sensation Novel	5795
Short Stories	5796
Theatre Novel	5797
Sensation Novel	5797
Sensation Novel	5802
Science Fiction	5803
Sensation Novel	5806
Short Stories	5809
Four-Volume Novel	5810
Penguin Classics (2016)	5811
Oxford World's Classics (2017)	5811
Penguin Classics (2016)	5813
Broadview Editions (2017)	5813
Oxford World's Classics (2017)	5813
Short Stories	5814
Sensation Novel	5816
Sensation Novel	5818
Sensation Novel	5820
Sensation Novel	5821
Sensation Novel	5827
University Novel	5843
Short Stories	5851
Science Fiction	5852
Sensation Novel	5856
Sensation Novel	5868
Bigamy Novel	5868
Four-Volume Novel	5869
Four-Volume Novel	5873
Sensation Novel	5875
Sensation Novel	5879
Sensation Novel	5883
Four-Volume Novel	5886
Indian Novel	5892
Sensation Novel	5893
Nautical Novel	5893
Sensation Novel	5902
Penguin Classics (2016)	5907
Historical Novel: Elizabethan	5911
Short Stories	5912
Indian Novel	5915
Sensation Novel	5918
Sensation Novel	5927
Sensation Novel	5934
Sensation Novel	5935
Historical Novel: 18th Century	5936
Short Stories	5940
Indian Novel	5944
Sensation Novel	5963
School Novel	5971
Bigamy Novel	5979
Sensation Novel	5980
Nautical Novel	5999
Bigamy Novel	6002
Sporting Novel	6019
Character: Author	6036
Character: Drug Addict	6036
Sensation Novel	6036
Indian Novel	6037
Sensation Novel	6039
Bigamy Novel	6039
Historical Novel: Classical	6040
Sensation Novel	6057
Sensation Novel	6063
Bigamy Novel	6063
Sensation Novel	6066
Sensation Novel	6069
Bigamy Novel	6069
Short Stories	6085
Sensation Novel	6086
Short Stories	6087
Oxford World's Classics (2017)	6087
Penguin Classics (2016)	6088
Broadview Editions (2017)	6088
Oxford World's Classics (2017)	6088
Bigamy Novel	6088
Short Stories	6091
Sensation Novel	6095
Short Stories	6098
Detective Fiction	6098
Nautical Novel	6100
Sensation Novel	6101
Sensation Novel	6102
Short Stories	6103
Sensation Novel	6105
Short Stories	6105
Nautical Novel	6106
Science Fiction	6110
School Novel	6112
Penguin Classics (2016)	6112
Bigamy Novel	6112
Sensation Novel	6116
Sensation Novel	6117
Sensation Novel	6118
Sensation Novel	6121
Sensation Novel	6122
Historical Novel: Classical	6123
Sensation Novel	6133
Short Stories	6155
Sensation Novel	6158
Sensation Novel	6160
Penguin Classics (2016)	6162
Oxford World's Classics (2017)	6162
Penguin Classics (2016)	6163
Oxford World's Classics (2017)	6163
Nautical Novel	6171
Sensation Novel	6174
Sensation Novel	6190
Nautical Novel	6196
Short Stories	6198
Sensation Novel	6212
Sensation Novel	6215
Australian Novel	6217
Sensation Novel	6218
Sensation Novel	6220
Sensation Novel	6226
Sensation Novel	6228
Theatre Novel	6233
Character: Author	6236
Sensation Novel	6238
Sensation Novel	6249
Short Stories	6252
Military Fiction	6255
Short Stories	6255
Military Fiction	6257
Short Stories	6259
Short Stories	6264
Short Stories	6270
Character: Author	6274
Sensation Novel	6290
Sensation Novel	6291
Sensation Novel	6294
Nautical Novel	6296
Nautical Novel	6297
Indian Novel	6298
Science Fiction	6299
Sensation Novel	6301
Character: Artist	6304
Sensation Novel	6307
Sensation Novel	6318
Sensation Novel	6322
Sensation Novel	6341
Detective Fiction	6341
Historical Novel: 18th Century	6357
Sensation Novel	6361
Theatre Novel	6367
Sensation Novel	6371
Sensation Novel	6388
Sensation Novel	6402
Sensation Novel	6403
Sensation Novel	6408
Bigamy Novel	6408
Historical Novel: Classical	6411
Australian Novel	6412
Short Stories	6436
Character: Artist	6438
Sporting Novel	6440
South African Novel	6453
Sensation Novel	6456
Historical Novel: Classical	6458
Sensation Novel	6460
Historical Novel: Elizabethan	6462
Sensation Novel	6464
Sensation Novel	6465
Sensation Novel	6468
Sporting Novel	6475
New Woman Novel	6477
South African Novel	6477
Broadview Editions (2017)	6477
Oxford World's Classics (2017)	6477
Historical Novel: 17th Century	6480
Sensation Novel	6483
Sensation Novel	6485
Sensation Novel	6490
Short Stories	6493
Short Stories	6500
Indian Novel	6501
Sensation Novel	6501
Italian Novel	6509
Character: Artist	6509
Character: Governess	6509
Bigamy Novel	6535
Nautical Novel	6540
Nautical Novel	6541
Sporting Novel	6542
Sporting Novel	6544
Short Stories	6557
African Novel	6558
Jewish Novel	6558
Bigamy Novel	6566
Australian Novel	6589
Sensation Novel	6621
Sensation Novel	6637
Indian Novel	6650
University Novel	6654
Bigamy Novel	6665
Australian Novel	6667
Australian Novel	6668
University Novel	6683
Character: Author	6687
Sensation Novel	6694
Short Stories	6703
Historical Novel: Elizabethan	6708
Bigamy Novel	6713
Theatre Novel	6715
Bigamy Novel	6725
Sporting Novel	6727
Nautical Novel	6739
Sensation Novel	6740
New Woman Novel	6756
Character: Artist	6756
Character: Author	6756
Character: Suicide	6756
Historical Novel: Classical	6760
Historical Novel: Classical	6761
Sporting Novel	6770
Sporting Novel	6771
Bigamy Novel	6776
Sensation Novel	6780
Australian Novel	6783
New Woman Novel	6785
Broadview Editions (2017)	6785
Australian Novel	6788
Character: Author	6792
University Novel	6804
Russian Novel	6804
New Woman Novel	6809
Character: Author	6809
Indian Novel	6813
Social Problem Novel	6825
Factory Novel	6825
Sensation Novel	6826
Sensation Novel	6831
Historical Novel: 17th Century	6832
Russian Novel	6835
Indian Novel	6846
Character: Author	6850
Short Stories	6854
Sensation Novel	6858
Historical Novel: Medieval	6870
Indian Novel	6871
Short Stories	6871
Historical Novel: Medieval	6875
Four-Volume Novel	6878
Historical Novel: Medieval	6878
Bigamy Novel	6879
Military Fiction	6881
Historical Novel: Medieval	6890
Bigamy Novel	6891
Historical Novel: Medieval	6893
Short Stories	6893
Historical Novel: 19th Century	6894
Nautical Novel	6897
Historical Novel: 17th Century	6900
Indian Novel	6904
Historical Novel: 18th Century	6907
Historical Novel: 18th Century	6908
Australian Novel	6909
Historical Novel: 18th Century	6910
Historical Novel: 19th Century	6912
Short Stories	6914
Short Stories	6917
Historical Novel: Elizabethan	6920
Sensation Novel	6923
Short Stories	6925
Historical Novel: Elizabethan	6930
Four-Volume Novel	6934
Silver-Fork Novel	6936
Sensation Novel	6938
Prison Novel	6939
Detective Fiction	6941
Sensation Novel	6942
Character: Disabled	6942
Oxford World's Classics (2017)	6942
Short Stories	6950
Sensation Novel	6951
Penguin Classics (2016)	6953
Oxford World's Classics (2017)	6953
Factory Novel	6955
Social Problem Novel	6955
Character: Fallen Woman	6955
Character: Musician	6955
Character: Disabled	6955
Penguin Classics (2016)	6955
Broadview Editions (2017)	6955
Oxford World's Classics (2017)	6955
Factory Novel	6956
Penguin Classics (2016)	6956
Oxford World's Classics (2017)	6956
Social Problem Novel	6956
Historical Novel: 17th Century	6960
Four-Volume Novel	6961
Military Fiction	6961
Historical Novel: 19th Century	6961
Historical Novel: 18th Century	6969
Australian Novel	6971
Historical Novel: 18th Century	6976
Military Fiction	6985
University Novel	6985
Historical Novel: Elizabethan	6989
Historical Novel: 17th Century	6990
Short Stories	6997
Historical Novel: Classical	7000
Four-Volume Novel	7006
Historical Novel: Medieval	7006
Australian Novel	7009
Australian Novel	7010
Sensation Novel	7012
Oxford World's Classics (2017)	7012
Sensation Novel	7014
Sensation Novel	7022
Four-Volume Novel	7024
Character: Author	7024
Four-Volume Novel	7025
Character: Author	7025
Sensation Novel	7026
Sensation Novel	7028
Nautical Novel	7037
Short Stories	7037
Sensation Novel	7038
Silver-Fork Novel	7043
Character: Governess	7043
Four-Volume Novel	7044
Silver-Fork Novel	7044
Character: Gypsy	7045
Historical Novel: 18th Century	7046
Short Stories	7048
Sensation Novel	7052
Penguin Classics (2016)	7053
Oxford World's Classics (2017)	7053
Silver-Fork Novel	7055
Character: Artist	7059
Historical Novel: 18th Century	7061
Sensation Novel	7080
Four-Volume Novel	7082
Historical Novel: 18th Century	7083
Military Fiction	7084
Short Stories	7085
Silver-Fork Novel	7086
Sporting Novel	7090
Bigamy Novel	7092
Sensation Novel	7092
Nautical Novel	7093
Short Stories	7093
Penguin Classics (2016)	7094
Broadview Editions (2017)	7094
Oxford World's Classics (2017)	7094
Short Stories	7099
Theatre Novel	7102
Circus Novel	7102
Sensation Novel	7103
Sensation Novel	7107
Political Novel	7109
Historical Novel: Medieval	7110
Short Stories	7110
Sensation Novel	7111
Historical Novel: Classical	7114
Nautical Novel	7115
Nautical Novel	7121
Historical Novel: 18th Century	7121
Historical Novel: 17th Century	7123
Short Stories	7126
Nautical Novel	7128
Nautical Novel	7129
Penguin Classics (2016)	7129
Short Stories	7130
Historical Novel: 18th Century	7137
Historical Novel: 18th Century	7138
Historical Novel: 18th Century	7149
Bigamy Novel	7150
Sensation Novel	7150
Factory Novel	7151
Social Problem Novel	7151
Indian Novel	7155
Character: Governess	7155
Penguin Classics (2016)	7155
Oxford World's Classics (2017)	7155
Historical Novel: 18th Century	7156
University Novel	7157
Character: Author	7157
Bildungsroman (male)	7157
Bigamy Novel	7157
Short Stories	7159
Historical Novel: 17th Century	7162
Silver-Fork Novel	7163
Four-Volume Novel	7163
University Novel	7163
Australian Novel	7164
Historical Novel: Classical	7166
Sensation Novel	7170
Historical Novel: Medieval	7179
Sensation Novel	7183
Historical Novel: Medieval	7186
Short Stories	7190
Historical Novel: Elizabethan	7195
Indian Novel	7197
Historical Novel: Medieval	7201
Historical Novel: Classical	7205
Historical Novel: Elizabethan	7206
Historical Novel: Medieval	7210
Historical Novel: Medieval	7219
Sensation Novel	7224
Sensation Novel	7225
Historical Novel: Medieval	7226
Sensation Novel	7228
Nautical Novel	7229
Historical Novel: 18th Century	7232
Historical Novel: Elizabethan	7233
Short Stories	7234
Historical Novel: Classical	7237
Nautical Novel	7242
Short Stories	7247
Historical Novel: Elizabethan	7254
Historical Novel: Elizabethan	7259
Social Problem Novel	7260
Sensation Novel	7269
Four-Volume Novel	7270
Historical Novel: Medieval	7277
Historical Novel: Elizabethan	7283
Short Stories	7283
Historical Novel: Classical	7284
Nautical Novel	7291
Silver-Fork Novel	7305
Historical Novel: Classical	7309
Australian Novel	7312
Historical Novel: Classical	7313
Short Stories	7314
Short Stories	7316
Military Fiction	7317
Historical Novel: Medieval	7318
University Novel	7319
Character: Doctor	7322
Historical Novel: 17th Century	7328
Nautical Novel	7334
Nautical Novel	7337
Short Stories	7338
Sensation Novel	7340
Short Stories	7344
West Indian Novel	7345
Historical Novel: 18th Century	7345
Historical Novel: 18th Century	7349
Short Stories	7350
Character: Suicide	7351
Nautical Novel	7354
Historical Novel: 17th Century	7354
Historical Novel: Elizabethan	7358
Nautical Novel	7363
West Indian Novel	7363
Historical Novel: 19th Century	7364
West Indian Novel	7365
Sensation Novel	7367
Religious Novels	7370
Historical Novel: 17th Century	7376
School Novel	7379
Historical Novel: Elizabethan	7380
Historical Novel: 17th Century	7383
Character: Artist	7386
Short Stories	7386
Short Stories	7391
Historical Novel: Medieval	7393
Historical Novel: Medieval	7394
West Indian Novel	7396
Short Stories	7398
Historical Novel: Classical	7400
Historical Novel: Classical	7401
Character: Fallen Woman	7407
Bigamy Novel	7409
Historical Novel: Elizabethan	7411
Historical Novel: Elizabethan	7413
Indian Novel	7415
Historical Novel: 19th Century	7418
Four-Volume Novel	7419
Historical Novel: 18th Century	7421
Sensation Novel	7426
Detective Fiction	7427
Sensation Novel	7429
Historical Novel: 17th Century	7430
Silver-Fork Novel	7433
Silver-Fork Novel	7434
Sensation Novel	7437
Historical Novel: 18th Century	7440
Character: Gypsy	7446
Penguin Classics (2016)	7446
Broadview Editions (2017)	7446
Oxford World's Classics (2017)	7446
Character: Governess	7447
Penguin Classics (2016)	7447
Oxford World's Classics (2017)	7447
Chronicles of Barsetshire	7448
Penguin Classics (2016)	7448
Broadview Editions (2017)	7448
Oxford World's Classics (2017)	7448
Social Problem Novel	7448
Australian Novel	7449
Sensation Novel	7456
Bigamy Novel	7456
Penguin Classics (2016)	7458
Oxford World's Classics (2017)	7458
School Novel	7459
Penguin Classics (2016)	7459
Oxford World's Classics (2017)	7459
Social Problem Novel	7459
Penguin Classics (2016)	7460
Oxford World's Classics (2017)	7460
Historical Novel: 18th Century	7461
Character: Disabled	7461
Penguin Classics (2016)	7461
Oxford World's Classics (2017)	7461
Penguin Classics (2016)	7462
Oxford World's Classics (2017)	7462
Character: Disabled	7463
Supernatural Fiction	7463
Penguin Classics (2016)	7463
Oxford World's Classics (2017)	7463
Social Problem Novel	7463
Christmas Books	7463
Christmas Books	7464
Oxford World's Classics (2017)	7464
Christmas Books	7465
Oxford World's Classics (2017)	7465
Historical Novel: 18th Century	7466
Christmas Books	7466
Oxford World's Classics (2017)	7466
Penguin Classics (2016)	7467
Oxford World's Classics (2017)	7467
Social Problem Novel	7467
Oxford World's Classics (2017)	7468
Christmas Books	7468
Character: Author	7469
Bildungsroman (male)	7469
Penguin Classics (2016)	7469
Broadview Editions (2017)	7469
Oxford World's Classics (2017)	7469
Social Problem Novel	7469
Detective Fiction	7470
Character: Drug Addict	7470
Character: Suicide	7470
Penguin Classics (2016)	7470
Broadview Editions (2017)	7470
Oxford World's Classics (2017)	7470
Social Problem Novel	7470
Factory Novel	7471
Penguin Classics (2016)	7471
Broadview Editions (2017)	7471
Oxford World's Classics (2017)	7471
Social Problem Novel	7471
Prison Novel	7472
Character: Suicide	7472
Penguin Classics (2016)	7472
Oxford World's Classics (2017)	7472
Social Problem Novel	7472
Penguin Classics (2016)	7473
Oxford World's Classics (2017)	7473
Unfinished Serializations	7474
Character: Drug Addict	7474
Penguin Classics (2016)	7474
Oxford World's Classics (2017)	7474
Penguin Classics (2016)	7475
Oxford World's Classics (2017)	7475
Indian Novel	7476
Penguin Classics (2016)	7476
Broadview Editions (2017)	7476
Oxford World's Classics (2017)	7476
University Novel	7477
University Novel	7478
Character: Author	7478
Prison Novel	7478
Social Problem Novel	7478
Social Problem Novel	7479
Short Stories	7481
Character: Author	7482
New Woman Novel	7484
Character: Author	7484
New Woman Novel	7490
Character: Author	7490
Broadview Editions (2017)	7490
New Woman Novel	7495
Antivivisection Fiction	7495
Character: Doctor	7495
Character: Fallen Woman	7495
Character: Author	7495
Character: Artist	7495
Oxford World's Classics (2017)	7498
New Woman Novel	7499
Character: Suicide	7499
University Novel	7499
Penguin Classics (2016)	7499
Broadview Editions (2017)	7499
Oxford World's Classics (2017)	7499
Bigamy Novel	7499
Short Stories	7500
Penguin Classics (2016)	7501
Short Stories	7502
Bigamy Novel	7503
Antivivisection Fiction	7512
Penguin Classics (2016)	7521
Broadview Editions (2017)	7521
Oxford World's Classics (2017)	7521
African Novel	7521
Supernatural Fiction	7522
Documentary Novels	7522
Penguin Classics (2016)	7522
Broadview Editions (2017)	7522
Oxford World's Classics (2017)	7522
African Novel	7524
Character: Author	7526
Sensation Novel	7526
Historical Novel: Classical	7527
Short Stories	7528
Sensation Novel	7529
Arrowsmith's Bristol Library	7537
Sensation Novel	7542
Bigamy Novel	7549
Detective Fiction	7553
Character: Doctor	7553
Penguin Classics (2016)	7553
Oxford World's Classics (2017)	7553
Bigamy Novel	7553
Nautical Novel	7557
Sensation Novel	7558
Detective Fiction	7559
Sensation Novel	7559
Penguin Classics (2016)	7559
Broadview Editions (2017)	7559
Science Fiction	7560
Detective Fiction	7561
Character: Doctor	7561
Penguin Classics (2016)	7561
Oxford World's Classics (2017)	7561
Detective Fiction	7563
Penguin Classics (2016)	7563
Oxford World's Classics (2017)	7563
Character: Doctor	7565
Science Fiction	7565
Detective Fiction	7574
Penguin Classics (2016)	7574
Broadview Editions (2017)	7574
Oxford World's Classics (2017)	7574
Sensation Novel	7575
Sensation Novel	7576
Detective Fiction	7576
Sensation Novel	7577
Nautical Novel	7578
Character: Author	7596
South African Novel	7600
Pseudonym Library	7600
South African Novel	7601
Character: Author	7602
Sensation Novel	7602
Bigamy Novel	7602
Sensation Novel	7604
Arrowsmith's Bristol Library	7605
Christmas Books	7606
Autonym Library	7625
Short Stories	7628
Political Novel	7629
Arrowsmith's Bristol Library	7634
New Woman Novel	7645
Character: Author	7645
Character: Fallen Woman	7645
Keynotes Series	7645
Character: Suicide	7645
Broadview Editions (2017)	7645
New Woman Novel	7646
Keynotes Series	7646
Science Fiction	7646
Short Stories	7648
New Woman Novel	7649
Character: Author	7649
Broadview Editions (2017)	7649
Short Stories	7651
Short Stories	7654
Detective Fiction	7654
Short Stories	7656
Science Fiction	7656
Short Stories	7657
Short Stories	7658
Detective Fiction	7658
Short Stories	7659
Short Stories	7660
Detective Fiction	7661
Bigamy Novel	7662
Detective Fiction	7662
Sensation Novel	7662
Sensation Novel	7665
Keynotes Series	7669
Sensation Novel	7671
Chronicles of Carlingford	7680
Sensation Novel	7685
Autonym Library	7690
Supernatural Fiction	7693
Prison Novel	7699
Sensation Novel	7701
Oxford World's Classics (2017)	7704
Penguin Classics (2016)	7705
Canadian Novel	7706
Oxford World's Classics (2017)	7706
Russian Novel	7708
Character: Author	7709
Sensation Novel	7709
Christmas Books	7710
Character: Musician	7712
Science Fiction	7726
Christmas Books	7770
Character: Author	7773
Australian Novel	7779
Indian Novel	7779
Science Fiction	7781
Broadview Editions (2017)	7781
Newgate Novel	7794
Historical Novel: 17th Century	7800
Science Fiction	7800
Supernatural Fiction	7800
Historical Novel: 18th Century	7801
Character: Suicide	7802
Bigamy Novel	7814
School Novel	7833
Oxford World's Classics (2017)	7833
Arrowsmith's Bristol Library	7835
Sensation Novel	7837
Arrowsmith's Two Shilling Series	7837
New Woman Novel	7857
Character: Artist	7874
Character: Author	7877
Detective Fiction	7879
Sensation Novel	7880
Detective Fiction	7887
Science Fiction	7888
Arrowsmith's Bristol Library	7889
Sensation Novel	7897
Character: Governess	7906
Oxford World's Classics (2017)	7916
Nautical Novel	7917
Penguin Classics (2016)	7917
Penguin Classics (2016)	7919
Broadview Editions (2017)	7919
Oxford World's Classics (2017)	7919
African Novel	7921
Penguin Classics (2016)	7921
Broadview Editions (2017)	7921
Oxford World's Classics (2017)	7921
Oxford World's Classics (2017)	7922
Character: Disabled	7923
Penguin Classics (2016)	7923
Broadview Editions (2017)	7923
Oxford World's Classics (2017)	7923
Documentary Novels	7925
Penguin Classics (2016)	7925
Broadview Editions (2017)	7925
Oxford World's Classics (2017)	7925
Historical Novel: 18th Century	7926
Penguin Classics (2016)	7926
Oxford World's Classics (2017)	7926
Historical Novel: Medieval	7927
Penguin Classics (2016)	7927
Historical Novel: 18th Century	7928
Penguin Classics (2016)	7928
Historical Novel: 18th Century	7931
Oxford World's Classics (2017)	7932
Historical Novel: Medieval	7937
Nautical Novel	7938
Short Stories	7939
Historical Novel: Classical	7942
Character: Author	7945
Penguin Classics (2016)	7950
Oxford World's Classics (2017)	7950
Penguin Classics (2016)	7952
Oxford World's Classics (2017)	7952
Penguin Classics (2016)	7958
Oxford World's Classics (2017)	7958
Penguin Classics (2016)	7959
Oxford World's Classics (2017)	7959
Penguin Classics (2016)	7961
Broadview Editions (2017)	7961
Oxford World's Classics (2017)	7961
Penguin Classics (2016)	7962
Penguin Classics (2016)	7965
Oxford World's Classics (2017)	7965
Keynotes Series	7966
Detective Fiction	7966
Keynotes Series	7967
Invasion Novels	7969
Science Fiction	7969
Historical Novel: Elizabethan	7970
Science Fiction	7973
Theatre Novel	7974
Vizetelly's One-Volume Novels	7974
Vizetelly's One-Volume Novels	7975
Vizetelly's One-Volume Novels	7976
Character: Author	7977
Vizetelly's One-Volume Novels	7978
Oxford World's Classics (2017)	7981
Character: Fallen Woman	7981
Character: Governess	7986
Character: Artist	7990
Historical Novel: 18th Century	7990
Kailyard School	7995
Autonym Library	7998
Theatre Novel	7999
Autonym Library	7999
Kailyard School	8003
Historical Novel: 17th Century	8008
Bigamy Novel	8012
Sensation Novel	8020
Character: Author	8025
School Novel	8028
Military Fiction	8030
Military Fiction	8031
Historical Novel: Elizabethan	8034
African Novel	8039
Military Fiction	8039
Nautical Novel	8040
Russian Novel	8041
Keynotes Series	8048
New Woman Novel	8048
Keynotes Series	8049
New Woman Novel	8049
New Woman Novel	8050
New Woman Novel	8051
Christmas Books	8054
Science Fiction	8055
Arrowsmith's Bristol Library	8057
Arrowsmith's Bristol Library	8059
Science Fiction	8059
Arrowsmith's Bristol Library	8060
Arrowsmith's Bristol Library	8062
Character: Artist	8074
Pseudonym Library	8079
New Woman Novel	8079
Character: Author	8079
Christmas Books	8106
Detective Fiction	8107
Mesmerism	8107
Sensation Novel	8107
Detective Fiction	8108
Character: Author	8110
Character: Suicide	8110
Unfinished Serializations	8117
Character: Suicide	8122
Science Fiction	8123
Sensation Novel	8124
Character: Suicide	8124
Nautical Novel	8125
Christmas Books	8125
Supernatural Fiction	8128
Documentary Novels	8128
Penguin Classics (2016)	8128
Broadview Editions (2017)	8128
Oxford World's Classics (2017)	8128
Sensation Novel	8131
Character: Doctor	8158
Character: Doctor	8165
Bigamy Novel	8166
Supernatural Fiction	8209
Arrowsmith's Bristol Library	8214
Character: Governess	8214
Bigamy Novel	8215
Character: Artist	8218
Character: Governess	8225
Christmas Books	8226
Christmas Books	8227
Christmas Books	8228
Christmas Books	8229
Christmas Books	8230
Unfinished Serializations	8232
Historical Novel: 18th Century	8232
Historical Novel: 18th Century	8233
Sensation Novel	8239
Bigamy Novel	8239
Keynotes Series	8250
Keynotes Series	8251
Russian Novel	8251
Australian Novel	8252
Australian Novel	8253
Australian Novel	8254
Australian Novel	8255
Keynotes Series	8256
Australian Novel	8256
Character: Author	8256
Slum Fiction	8256
Keynotes Series	8257
Oxford World's Classics (2017)	8257
Keynotes Series	8258
Keynotes Series	8260
Keynotes Series	8266
Character: Author	8268
Science Fiction	8269
Keynotes Series	8272
Historical Novel: 17th Century	8275
Science Fiction	8277
Keynotes Series	8278
Keynotes Series	8281
Keynotes Series	8285
New Woman Novel	8285
Character: Artist	8286
Keynotes Series	8287
Australian Novel	8289
Australian Novel	8290
Keynotes Series	8291
Keynotes Series	8293
Nautical Novel	8294
Jewish Novel	8302
Character: Artist	8302
Keynotes Series	8305
Bigamy Novel	8309
Keynotes Series	8314
New Woman Novel	8314
Keynotes Series	8318
New Woman Novel	8318
New Woman Novel	8321
Russian Novel	8322
Keynotes Series	8328
Keynotes Series	8330
Pseudonym Library	8331
Russian Novel	8337
School Novel	8338
University Novel	8338
Sporting Novel	8338
Keynotes Series	8340
Keynotes Series	8343
Keynotes Series	8347
Keynotes Series	8351
Character: Author	8351
Keynotes Series	8352
Keynotes Series	8370
Keynotes Series	8384
African Novel	8387
Arrowsmith's Bristol Library	8392
Short Stories	8393
Arrowsmith's Bristol Library	8395
Arrowsmith's Bristol Library	8397
Arrowsmith's Bristol Library	8398
Sensation Novel	8398
Character: Disabled	8398
Russian Novel	8398
Pseudonym Library	8399
Character: Governess	8399
Russian Novel	8399
Pseudonym Library	8401
Pseudonym Library	8402
Pseudonym Library	8403
Supernatural Fiction	8403
Pseudonym Library	8404
Pseudonym Library	8408
Greek Novel	8408
Pseudonym Library	8409
Greek Novel	8409
Pseudonym Library	8410
Russian Novel	8410
Pseudonym Library	8411
Russian Novel	8411
Pseudonym Library	8412
Russian Novel	8412
Pseudonym Library	8413
Pseudonym Library	8414
Pseudonym Library	8415
Pseudonym Library	8416
Pseudonym Library	8423
Italian Novel	8423
Italian Novel	8424
Pseudonym Library	8426
Pseudonym Library	8427
Pseudonym Library	8428
Pseudonym Library	8429
Pseudonym Library	8430
Pseudonym Library	8434
Pseudonym Library	8436
Historical Novel: Elizabethan	8438
Arrowsmith's Bristol Library	8438
Pseudonym Library	8445
Russian Novel	8445
Russian Novel	8446
Pseudonym Library	8447
Russian Novel	8447
Russian Novel	8448
Pseudonym Library	8449
Pseudonym Library	8451
Character: Suicide	8451
Jewish Novel	8452
Pseudonym Library	8453
